scenario,num_nodes,topology_mode,method,seed,logical_topology_mode,dynamic_topology_mode,complete,ppo_frame,ppo_update,avg_r,entropy,L_critic,heur_dev,final_frame,total_packets,total_tx,total_requests,tx_success_rate,packets_per_frame,goodput_per_slot,packet_delivery_ratio,drop_or_backlog_rate,mac_efficiency,concurrent_success_degree,spatial_reuse_gain,jain_tx_mean,jain_tx_tail100,queue_tail100,queue_stability_slope,request_rate_mean,slot_util_mean,ctrl_collision_mean,control_pressure,req_pressure_mean,Wt_p95,fair_goodput,starvation_ratio,energy_proxy,dynamic_event_count,perturb_frame,recovery_frame,active_nodes_min,active_edges_min,pdr_pre100,pdr_post100,pdr_drop_post100,queue_peak_post100,jain_post100,jain_recovery100,metrics_dir
N12_grid_manet_pedestrian,12,grid,B,1,,static,True,51200.0,400.0,-655.75,0.6915,0.9406,0.0008,53630.0,154340.0,154340.0,3232234.0,0.04775025570549657,2.877866865560321,0.28778668655603207,0.14088878421578238,0.8074632533496916,0.04775025570549657,11.999999999999998,,0.28039508045483635,0.42343997299999997,883698.83,16.563390339033905,0.5023036382830229,0.02398222387966934,5.1939057741313945,0.5193905774131394,0.5022428367207409,15698.1,0.12186038678504567,0.5,1.0456156380135497,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B/seed1/metrics
N12_grid_manet_pedestrian,12,grid,B,2,,static,True,51200.0,400.0,-643.167,0.6913,0.9682,0.0009,54685.0,148864.0,148864.0,3267184.0,0.04556339649067821,2.7222090152692693,0.27222090152692696,0.1331708774585317,0.8137983722207611,0.04556339649067821,12.000036573100486,,0.2930143105402151,0.263058783,909006.93,14.824032403240324,0.49793939829912154,0.022685005988826952,5.106823605426213,0.5106823605426213,0.49787968096162577,15909.9,0.07161009906283625,0.75,1.031247047493074,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B/seed2/metrics
N12_grid_manet_pedestrian,12,grid,B,3,,static,True,51200.0,400.0,-634.083,0.6914,0.9651,0.0008,54519.0,147661.0,147661.0,3225508.0,0.04577914548654041,2.708431922815899,0.27084319228158993,0.1327459325145322,0.818851484863686,0.04577914548654041,12.000000000000002,,0.30295700194780917,0.789833326,909956.16,18.62882688268827,0.49307420110101036,0.022570266023465825,5.019442763073424,0.5019442763073424,0.49302506159932014,15866.4,0.2139209793842257,0.8333333333333334,1.0175396039301283,,,,12.0,16.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B/seed3/metrics
N12_grid_manet_pedestrian,12,grid,B_constrained_budget_only,1,,static,True,51200.0,400.0,-877.583,0.6118,0.9248,0.0395,54952.0,138573.0,138573.0,4471757.0,0.030988490653673713,2.5217098558742177,0.25217098558742174,0.12347013329531685,0.8267303442868345,0.030988490653673713,11.999999999999998,,0.2955682267322603,0.427735332,927045.26,16.643996399639963,0.6782108819632057,0.021014248798951814,6.69723273644878,0.6697232736448779,0.6781307626049401,16432.2,0.10786244024100305,0.5833333333333334,1.36886828504877,,,,12.0,16.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_constrained_budget_only/seed1/metrics
N12_grid_manet_pedestrian,12,grid,B_constrained_budget_only,2,,static,True,51200.0,400.0,-824.75,0.6229,0.968,0.0341,55165.0,144462.0,144462.0,4455222.0,0.032425320219733156,2.618725641258044,0.2618725641258044,0.1282508376228025,0.8259253801040837,0.032425320219733156,12.0,,0.29458226377216484,0.221125142,929662.94,14.362928292829283,0.673094613955283,0.021822713677150368,6.810198193298891,0.6810198193298891,0.6730145925858787,16302.6,0.0579066079282226,0.5833333333333334,1.3758571255929182,,,,12.0,16.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_constrained_budget_only/seed2/metrics
N12_grid_manet_pedestrian,12,grid,B_constrained_budget_only,3,,static,True,51200.0,400.0,-828.917,0.6193,0.9708,0.0359,55619.0,142891.0,142891.0,4445680.0,0.03214153965197675,2.5691040831370575,0.25691040831370576,0.1259560791960164,0.8295316412960982,0.03214153965197675,12.0,,0.3011790957441156,0.10506688,940300.31,16.397449744974498,0.666156399487655,0.021409200692808814,6.6039273150062625,0.6603927315006263,0.6660913237083251,16402.3,0.026992775041047128,0.6666666666666666,1.3478932559017602,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_constrained_budget_only/seed3/metrics
N12_grid_manet_pedestrian,12,grid,B_constrained_mappo_multihead,1,,static,True,51200.0,400.0,-665.0,0.6922,2.9359,0.0005,54192.0,137835.0,137835.0,3839891.0,0.035895550160147775,2.5434565987599647,0.25434565987599644,0.12471092146835608,0.8190992692963313,0.035895550160147775,11.999812633862904,,0.3061798903323654,0.194215398,904593.59,13.948496849684968,0.590546638797558,0.021195802604304422,5.9108176433320825,0.5910817643332082,0.5904758975746877,16015.7,0.049397843562389285,0.5,1.2027534645122002,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_constrained_mappo_multihead/seed1/metrics
N12_grid_manet_pedestrian,12,grid,B_constrained_mappo_multihead,2,,static,True,51200.0,400.0,-650.333,0.6925,2.9058,0.0003,53830.0,142721.0,142721.0,3765819.0,0.037899059938887134,2.651328255619543,0.2651328255619543,0.13005471153425577,0.8205481723941855,0.037899059938887134,11.999999999999998,,0.29459463614327375,0.230347607,899706.16,16.192499249924992,0.5830512510580504,0.02209440213016286,6.086129172084958,0.6086129172084959,0.5829802154932194,15999.0,0.0610727119053446,0.4166666666666667,1.213687534831878,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_constrained_mappo_multihead/seed2/metrics
N12_grid_manet_pedestrian,12,grid,B_constrained_mappo_multihead,3,,static,True,51200.0,400.0,-658.5,0.6917,2.9508,0.0007,56402.0,154586.0,154586.0,3899075.0,0.039646839314452786,2.7407893337115703,0.2740789333711571,0.13446142712504827,0.8191860606714286,0.039646839314452786,12.000000000000002,,0.29317125916797115,0.155944918,940949.45,16.56257425742574,0.5761395344988495,0.022839911114263086,5.808932602862782,0.5808932602862782,0.5760840336631089,16425.4,0.04274121679009255,0.3333333333333333,1.1798172050636502,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_constrained_mappo_multihead/seed3/metrics
N12_grid_manet_pedestrian,12,grid,B_masked_debt_adaptive,1,,static,True,51200.0,400.0,-824.083,0.6788,0.9378,0.0071,55557.0,154999.0,154999.0,3894563.0,0.039798816966114044,2.789909462353979,0.2789909462353979,0.13673478749512605,0.8129544255602192,0.039798816966114044,12.0,,0.2843237975789139,0.489166659,920557.43,20.34908490849085,0.584237527979417,0.02324924551961649,6.291899910602324,0.6291899910602324,0.5841692615991985,16102.7,0.1364730690612182,0.8333333333333334,1.2366084981790473,,,,12.0,18.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_masked_debt_adaptive/seed1/metrics
N12_grid_manet_pedestrian,12,grid,B_masked_debt_adaptive,2,,static,True,51200.0,400.0,-740.417,0.6819,0.9649,0.0056,53864.0,145842.0,145842.0,3768453.0,0.038700761293825346,2.7075969107381552,0.27075969107381553,0.13280771920622433,0.8181668342221057,0.038700761293825346,12.000000000000002,,0.2790612991087183,0.43751502000000003,897738.97,16.143132313231323,0.5830907304205717,0.022563307589484626,6.053816092380811,0.605381609238081,0.5830197348878657,15787.9,0.11846143165535424,0.6666666666666666,1.2109646517154313,,,,12.0,18.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_masked_debt_adaptive/seed2/metrics
N12_grid_manet_pedestrian,12,grid,B_masked_debt_adaptive,3,,static,True,51200.0,400.0,-735.667,0.6819,0.9819,0.0056,54954.0,146316.0,146316.0,3848198.0,0.03802195209290166,2.6625177421115844,0.2662517742111584,0.13061957615324116,0.8182925969206433,0.03802195209290166,12.000000000000002,,0.2971425194342844,0.40308230899999997,915642.06,19.094641464146413,0.5836060631244855,0.022187647850929866,5.951859737234778,0.5951859737234778,0.5835483616600551,16227.5,0.10732137992438039,0.5833333333333334,1.2009219832344629,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_masked_debt_adaptive/seed3/metrics
N12_grid_manet_pedestrian,12,grid,B_masked_debt_budget,1,,static,True,51200.0,400.0,-756.667,0.6557,0.9375,0.0184,54058.0,138860.0,138860.0,4370447.0,0.03177249375178329,2.568722483258722,0.2568722483258722,0.12599456860515865,0.8272261142480204,0.03177249375178329,11.999999999999998,,0.29764431434737454,0.512060652,910659.85,20.54146414641464,0.673808979428727,0.021406020693822685,6.6942358207850825,0.6694235820785083,0.6737280636846843,16177.5,0.13153417095845202,0.3333333333333333,1.3645576664570152,,,,12.0,16.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_masked_debt_budget/seed1/metrics
N12_grid_manet_pedestrian,12,grid,B_masked_debt_budget,2,,static,True,51200.0,400.0,-772.917,0.6591,0.9612,0.0168,56000.0,138381.0,138381.0,4484813.0,0.03085546710643231,2.4710892857142857,0.24710892857142858,0.12105309659421437,0.8258651804717345,0.03085546710643231,12.000089285714287,,0.3064774425052185,0.321333329,943227.51,18.0974797479748,0.6674612974667014,0.02059225749808409,6.456172201099694,0.6456172201099694,0.6673831295898096,16715.4,0.07940433464348036,0.6666666666666666,1.333592607197863,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_masked_debt_budget/seed2/metrics
N12_grid_manet_pedestrian,12,grid,B_masked_debt_budget,3,,static,True,51200.0,400.0,-736.833,0.657,0.9824,0.0178,54837.0,142395.0,142395.0,4341468.0,0.032798813673163084,2.596695661688276,0.25966956616882764,0.12707031947171157,0.8263064429769766,0.032798813673163084,12.000000000000002,,0.3027089421356398,0.16834270799999998,925148.11,17.402682268226823,0.6598188269895626,0.021639130514068967,6.528043717441387,0.6528043717441386,0.659753451137006,16303.7,0.04371347795404562,0.5833333333333334,1.3341969533952136,,,,12.0,18.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/B_masked_debt_budget/seed3/metrics
N12_grid_manet_pedestrian,12,grid,greedy_stdma_2hop,1,,static,True,,,,,,,58823.0,90449.0,90449.0,6944065.0,0.01302536770609146,1.5376468388215494,0.15376468388215495,0.0753991112059573,0.874079174526906,0.01302536770609146,11.999999999999998,,0.5781313488058495,0.6641304499999999,1047749.31,16.478337833783378,1.0,0.012813723656846247,8.267759493168771,0.8267759493168771,0.9837513954292255,18353.2,0.1021198087007633,0.75,1.823341068402949,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/greedy_stdma_2hop/seed1/metrics
N12_grid_manet_pedestrian,12,grid,greedy_stdma_2hop,2,,static,True,,,,,,,58823.0,86914.0,86914.0,6929256.0,0.012543049354793646,1.4775512979616816,0.14775512979616817,0.07248021708873269,0.8795454412783817,0.012543049354793646,12.0,,0.5709973862095913,0.752499991,1053815.83,19.0783498349835,1.0,0.012312927483014014,8.245575710181392,0.8245575710181392,0.9816534348809139,18333.5,0.11118573384182037,0.9166666666666666,1.818523933382067,,,,12.0,16.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/greedy_stdma_2hop/seed2/metrics
N12_grid_manet_pedestrian,12,grid,greedy_stdma_2hop,3,,static,True,,,,,,,58823.0,106385.0,106385.0,6916511.0,0.0153813100275558,1.8085612770514934,0.18085612770514933,0.08870598574667368,0.8575259380688218,0.0153813100275558,11.999999999999998,,0.512228830506848,0.638185887,1027505.3,18.316807680768076,1.0,0.015071343975429113,8.113859941406139,0.8113859941406139,0.979847876964226,18343.7,0.115419828278896,0.8333333333333334,1.806305215080269,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/greedy_stdma_2hop/seed3/metrics
N12_grid_manet_pedestrian,12,grid,heuristic_only,1,,static,True,,,,,,,58823.0,82300.0,82300.0,7057330.0,0.011661634074076173,1.399112592013328,0.13991125920133282,0.0685530557337176,0.8796931355318068,0.011661634074076173,12.000000000000002,,0.6095676375720751,0.434776677,1055222.98,18.282328232823282,0.9999077639908637,0.011659271600111067,8.335726104868277,0.8335726104868277,0.9997974148434002,18489.9,0.06083015235044116,0.5833333333333334,1.845029296930339,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/heuristic_only/seed1/metrics
N12_grid_manet_pedestrian,12,grid,heuristic_only,2,,static,True,,,,,,,58823.0,84020.0,84020.0,7057382.0,0.01190526458678303,1.4283528551756965,0.14283528551756966,0.06999117821260091,0.8739175816806712,0.01190526458678303,12.0,,0.5891193122877693,0.853333328,1048112.62,19.336489648964896,0.9999162649106195,0.011902940459797472,8.320119964413013,0.8320119964413013,0.9998047815763675,18379.4,0.12188610954653792,0.9166666666666666,1.8437197184774663,,,,12.0,16.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/heuristic_only/seed2/metrics
N12_grid_manet_pedestrian,12,grid,heuristic_only,3,,static,True,,,,,,,58823.0,93541.0,93541.0,7057441.0,0.013254237619556438,1.590211311901807,0.15902113119018071,0.07792972736550517,0.8713698373357216,0.013254237619556438,12.000000000000002,,0.5664351234500825,0.336707153,1045022.98,17.537773777377737,0.999905498754057,0.013251760932515058,8.297353926185336,0.8297353926185336,0.9998131399849265,18407.2,0.05354355234988525,0.8333333333333334,1.842800293535975,,,,12.0,16.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/heuristic_only/seed3/metrics
N12_grid_manet_pedestrian,12,grid,plain_tdma,1,,static,True,,,,,,,58823.0,36135.0,36135.0,705869.0,0.05119221838613114,0.6143005287047584,0.061430052870475836,0.0301106180863696,0.9203308126575422,0.05119221838613114,12.0,,0.6486621123947777,0.101666674,1103581.9,17.72038403840384,1.0,0.005119171072539653,0.15742283347216793,0.015742283347216793,0.09999900832440825,18732.0,0.006245389158985431,0.5833333333333334,0.12086046274416469,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/plain_tdma/seed1/metrics
N12_grid_manet_pedestrian,12,grid,plain_tdma,2,,static,True,,,,,,,58823.0,32502.0,32502.0,705871.0,0.046045240560952355,0.5525389728507557,0.055253897285075564,0.027112835844800662,0.9237617287081403,0.046045240560952355,12.0,,0.6482753497747423,0.11083340700000001,1106440.56,19.25928592859286,1.0,0.004604491440422963,0.1857167547841264,0.01857167547841264,0.0999992916602916,18786.3,0.006123977686132975,0.75,0.1231754585791272,,,,12.0,18.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/plain_tdma/seed2/metrics
N12_grid_manet_pedestrian,12,grid,plain_tdma,3,,static,True,,,,,,,58823.0,42273.0,42273.0,705871.0,0.05988771319405387,0.7186474678272105,0.07186474678272105,0.03524406471041389,0.9196947565355718,0.05988771319405387,12.0,,0.6059492295921796,0.10833341,1102197.4,17.807296729672967,1.0,0.005988728898560087,0.194177164261145,0.0194177164261145,0.0999992916602916,18630.6,0.007785353077758701,0.75,0.12540573698496618,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/plain_tdma/seed3/metrics
N12_grid_manet_pedestrian,12,grid,ppo_baseline,1,,static,True,51200.0,400.0,-652.0,0.6915,0.9299,nan,54967.0,148475.0,148475.0,3332035.0,0.044559856063936906,2.701166154237997,0.2701166154237997,0.13237218806613127,0.8132328502346547,0.044559856063936906,12.0,,0.2885747619606606,0.142285849,911515.41,13.894479447944795,0.5052165486703255,0.02250971795198331,5.122711505691294,0.5122711505691294,0.5051568820079927,15921.2,0.038433771954581836,0.5833333333333334,1.0399377505291054,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/ppo_baseline/seed1/metrics
N12_grid_manet_pedestrian,12,grid,ppo_baseline,2,,static,True,51200.0,400.0,-643.417,0.6912,0.9614,nan,57327.0,149590.0,149590.0,3441668.0,0.04346438994115644,2.6094161564358855,0.26094161564358853,0.12790301977328186,0.8226731808084764,0.04346438994115644,12.000069775149582,,0.2989031773351726,0.48500003399999997,961167.71,19.66945694569457,0.5003558192179595,0.021745008198532402,5.161794548266679,0.5161794548266678,0.5002985777581375,16586.9,0.12655669245915535,0.75,1.0382230407833377,,,,12.0,18.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/ppo_baseline/seed2/metrics
N12_grid_manet_pedestrian,12,grid,ppo_baseline,3,,static,True,51200.0,400.0,-636.75,0.6913,0.9681,nan,54780.0,154493.0,154493.0,3251767.0,0.04751047661163915,2.820244614822928,0.2820244614822928,0.1383533857816425,0.8107293658291952,0.04751047661163915,11.999935928172912,,0.27702422656795006,0.20229296300000002,904463.44,17.76745274527453,0.4947197610588045,0.023502163942406427,5.255728552630578,0.5255728552630579,0.49467069284187626,15678.1,0.057051563951732394,0.75,1.0437457120473406,,,,12.0,16.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/ppo_baseline/seed3/metrics
N12_grid_manet_pedestrian,12,grid,traffic_adaptive_tdma,1,,static,True,,,,,,,58823.0,13915.0,13915.0,7052603.0,0.0019730303832499857,0.23655712901416112,0.023655712901416114,0.011592104539706395,0.9402092326968159,0.0019730303832499857,12.0,,0.924992433542935,0.7158333229999999,1127620.78,20.20175217521752,0.9999978731302334,0.0019713094084513427,8.296923255642634,0.8296923255642634,0.9991277504830877,18774.5,0.016933547574154665,0.9166666666666666,1.8307913854558024,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/traffic_adaptive_tdma/seed1/metrics
N12_grid_manet_pedestrian,12,grid,traffic_adaptive_tdma,2,,static,True,,,,,,,58823.0,14294.0,14294.0,7051854.0,0.0020269846766538275,0.24300018700168302,0.0243000187001683,0.011920169721067695,0.9353814054025205,0.0020269846766538275,12.0,,0.9295278458323588,1.0,1120698.98,19.28757275727573,0.9999961712343133,0.0020250015583473586,8.335160849780982,0.8335160849780981,0.9990216411947708,18775.5,0.0243000187001683,1.0,1.8345627277312162,,,,12.0,12.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/traffic_adaptive_tdma/seed2/metrics
N12_grid_manet_pedestrian,12,grid,traffic_adaptive_tdma,3,,static,True,,,,,,,58823.0,18888.0,18888.0,7048785.0,0.00267961074142565,0.321098889890009,0.0321098889890009,0.015752102865701813,0.9371992480889484,0.00267961074142565,12.0,,0.9176901920047744,0.954166665,1122761.69,20.264512451245125,0.9999965951694818,0.0026758240824167417,8.426589089301803,0.8426589089301804,0.9985868622817605,18722.4,0.03063818569015521,0.8333333333333334,1.8439215952943577,,,,12.0,14.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_pedestrian/traffic_adaptive_tdma/seed3/metrics
N12_grid_manet_uav_sparse,12,grid,B,1,,static,True,51200.0,400.0,-658.167,0.6916,0.93,0.0008,54582.0,130617.0,130617.0,3307095.0,0.03949599270658992,2.393041662086402,0.2393041662086402,0.11725444853594646,0.49654656083421156,0.03949599270658992,11.999944770883983,,0.3364821141620948,0.19886995,552573.14,12.025238523852385,0.5049685973652692,0.01994210563279215,0.8945748458745683,0.08945748458745682,0.5049124714116027,14605.7,0.04759040756870397,0.3333333333333333,0.6143120616318516,,,,12.0,0.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_uav_sparse/B/seed1/metrics
N12_grid_manet_uav_sparse,12,grid,B,2,,static,True,51200.0,400.0,-640.917,0.6917,0.9522,0.0007,54426.0,136284.0,136284.0,3258434.0,0.041824999370863425,2.5040238121486054,0.2504023812148605,0.12285386156178842,0.49837016977999093,0.041824999370863425,12.000165362143093,,0.3300815510233121,0.318915855,552424.72,6.997731773177318,0.49900260214713893,0.02086657755607307,0.9423567761563324,0.09423567761563324,0.49890954356084094,14427.5,0.07985728949917319,0.5833333333333334,0.6140117987325473,,,,12.0,0.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_uav_sparse/B/seed2/metrics
N12_grid_manet_uav_sparse,12,grid,B,3,,static,True,51200.0,400.0,-633.917,0.6913,0.9656,0.0009,56260.0,134553.0,134553.0,3324504.0,0.040473105160950325,2.3916281549946676,0.23916281549946677,0.11714012101162234,0.5009506812344927,0.040473105160950325,12.000071098471384,,0.3434667827318877,0.589166659,574852.85,10.938523852385238,0.49248253177817963,0.019930116541553848,0.9064497781148352,0.09064497781148352,0.4924317606839632,15015.4,0.14090675696485425,0.75,0.6030068550370006,,,,12.0,0.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_uav_sparse/B/seed3/metrics
N12_grid_manet_uav_sparse,12,grid,B_constrained_budget_only,1,,static,True,51200.0,400.0,-896.75,0.6079,0.9207,0.0413,55392.0,152869.0,152869.0,4605897.0,0.03318984336818648,2.759766753321779,0.27597667533217796,0.13540836247550816,0.4882961837037667,0.03318984336818648,12.0,,0.3266977072085249,0.575420401,550657.21,11.296447644764477,0.6930001060738168,0.022998056277681495,1.581938727614096,0.1581938727614096,0.6929245197862507,14423.5,0.15880260918628866,0.3333333333333333,0.8741164488253418,,,,12.0,0.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_uav_sparse/B_constrained_budget_only/seed1/metrics
N12_grid_manet_uav_sparse,12,grid,B_constrained_budget_only,2,,static,True,51200.0,400.0,-884.0,0.6064,0.9516,0.042,55217.0,149830.0,149830.0,4613963.0,0.032473168943920876,2.713475922270315,0.27134759222703153,0.1331122938971616,0.4836952321047343,0.032473168943920876,12.000199214010177,,0.32217111860830033,0.447667406,543889.36,11.386258625862586,0.6964703186642403,0.022611923967915004,1.545678863291655,0.1545678863291655,0.6963393524142979,14480.899999999998,0.12147347273662097,0.6666666666666666,0.8735191627113784,,,,12.0,0.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_uav_sparse/B_constrained_budget_only/seed2/metrics
N12_grid_manet_uav_sparse,12,grid,B_constrained_budget_only,3,,static,True,51200.0,400.0,-878.167,0.6076,0.9482,0.0414,56078.0,149875.0,149875.0,4625676.0,0.03240066965347335,2.6726167124362497,0.26726167124362493,0.13092858615472242,0.48473759246899645,0.03240066965347335,11.999999999999998,,0.3313661544044992,0.413166682,554416.18,8.861062106210621,0.6874583126754434,0.022271805936968748,1.5384538797151586,0.15384538797151587,0.6873872106708513,14665.5,0.11042361793350333,0.6666666666666666,0.8635044045793359,,,,12.0,0.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_uav_sparse/B_constrained_budget_only/seed3/metrics
N12_grid_manet_uav_sparse,12,grid,B_constrained_mappo_multihead,1,,static,True,51200.0,400.0,-841.417,0.6466,2.97,0.0229,56628.0,148004.0,148004.0,4689188.0,0.03156282068451937,2.6136187045277954,0.26136187045277953,0.12838085754360276,0.48657111803693626,0.03156282068451937,12.0,,0.32849553588322233,0.48522926400000005,560425.56,10.612457245724572,0.6901312683306469,0.021780155871064962,1.5227051988415625,0.15227051988415624,0.6900573332391514,14900.5,0.12682042803746557,0.3333333333333333,0.8641080089943726,,,,12.0,0.0,,,,,,,/home/opp_env/DynamicTDMA/DynamicTDMA/logs/benchmark_b_prime_main_formal_20260523_20260523_095144/N12_grid_manet_uav_sparse/B_constrained_mappo_multihead/seed1/metrics
